student_ID,course_ID,section_number,semester,year,grade
238,111,2,Spring,2005,D
239,120,2,Spring,2015,B
239,35,7,Spring,2002,F
239,240,4,Spring,2014,A
239,216,8,Spring,2016,F
239,245,9,Fall,2005,C
239,170,2,Fall,2013,F
239,109,1,Fall,2015,C
240,92,1,Fall,2005,E
241,81,5,Fall,2006,E
241,190,6,Fall,2012,E
241,18,9,Fall,2010,E
241,119,2,Spring,2010,D
242,103,5,Spring,2005,F
243,41,3,Fall,2013,A
243,97,7,Spring,2015,E
244,161,2,Spring,2013,D
244,58,7,Spring,2011,F
244,104,1,Fall,2007,D
244,84,2,Spring,2009,C
244,246,5,Fall,2013,A
244,240,1,Spring,2004,F
245,190,1,Spring,2014,D
245,205,2,Spring,2004,A
245,222,1,Fall,2009,D
246,65,7,Spring,2007,F
246,102,7,Fall,2000,C
246,229,4,Fall,2001,F
246,55,2,Fall,2002,C
247,106,2,Spring,2010,E
248,172,4,Spring,2013,D
248,103,4,Fall,2005,D
248,106,4,Fall,2009,D
248,177,1,Fall,2011,E
249,237,1,Spring,2001,C
249,223,4,Fall,2009,D
249,140,5,Fall,2006,E
249,67,7,Fall,2014,C
249,25,6,Spring,2000,A
249,113,7,Fall,2005,E
249,82,1,Spring,2016,F
250,139,6,Spring,2014,C
250,19,1,Spring,2013,A
250,52,3,Fall,2006,A
250,100,1,Spring,2016,A
250,161,3,Spring,2006,C
251,156,4,Fall,2015,B
251,212,3,Spring,2006,C
251,217,6,Spring,2005,D
251,181,3,Fall,2004,B
251,40,1,Spring,2002,F
251,49,1,Fall,2012,B
252,225,7,Fall,2008,B
252,42,3,Spring,2004,D
253,81,4,Spring,2012,B
253,223,1,Spring,2008,C
253,183,7,Fall,2014,C
253,191,5,Fall,2012,B
254,191,3,Fall,2010,B
254,185,5,Spring,2003,A
254,101,4,Spring,2008,B
254,249,6,Spring,2004,C
254,57,5,Spring,2011,D
254,57,7,Fall,2005,E
255,49,4,Fall,2013,C
255,245,6,Fall,2016,C
255,32,2,Spring,2013,A
256,189,1,Spring,2008,A
256,101,1,Spring,2006,E
256,230,1,Spring,2005,E
256,185,2,Spring,2002,D
257,137,10,Spring,2001,A
258,79,2,Fall,2008,B
258,92,3,Spring,2000,F
258,157,3,Fall,2011,A
258,136,9,Spring,2005,F
258,7,1,Spring,2016,A
258,189,5,Spring,2015,A
259,127,6,Fall,2016,D
259,90,2,Fall,2014,A
259,2,4,Fall,2005,A
259,44,5,Fall,2000,F
259,3,5,Fall,2007,A
259,221,2,Spring,2009,D
259,67,1,Fall,2014,C
260,32,3,Spring,2016,B
260,248,3,Spring,2010,B
260,154,4,Fall,2015,D
261,246,8,Fall,2003,E
261,6,4,Spring,2013,E
262,135,2,Fall,2005,F
262,79,6,Spring,2010,B
262,146,2,Fall,2013,E
262,151,1,Fall,2001,D
262,123,7,Spring,2005,B
262,85,3,Spring,2015,B
263,35,4,Fall,2015,F
263,31,1,Fall,2009,E
264,120,3,Fall,2003,F
264,125,1,Spring,2002,D
265,132,2,Fall,2016,E
265,98,9,Fall,2014,C
265,122,2,Fall,2005,F
265,71,7,Fall,2013,B
265,9,1,Spring,2006,A
265,42,5,Fall,2008,C
265,210,1,Fall,2006,B
266,100,3,Fall,2015,C
267,137,4,Fall,2014,C
267,152,2,Fall,2006,E
267,4,3,Spring,2004,F
267,100,5,Fall,2004,E
267,64,6,Spring,2007,E
268,113,2,Spring,2004,E
268,64,1,Fall,2009,B
268,160,2,Fall,2004,B
268,190,7,Fall,2000,D
268,40,8,Fall,2006,F
269,219,6,Spring,2012,E
269,102,6,Spring,2013,F
269,241,5,Spring,2015,B
270,178,2,Fall,2005,E
270,90,3,Fall,2011,F
270,12,3,Fall,2016,A
270,173,4,Fall,2008,E
270,140,10,Spring,2015,B
270,187,6,Spring,2011,A
271,173,3,Spring,2012,D
271,207,1,Fall,2008,F
271,241,3,Spring,2015,B
271,138,5,Fall,2007,C
272,58,6,Fall,2015,A
272,179,5,Spring,2010,C
272,160,5,Fall,2004,E
273,19,3,Fall,2013,D
273,141,2,Fall,2003,A
273,212,6,Fall,2001,C
273,108,3,Fall,2015,A
274,83,6,Fall,2006,C
274,219,7,Fall,2001,B
275,189,3,Fall,2011,F
275,136,1,Fall,2000,D
275,95,5,Spring,2004,F
276,7,3,Fall,2014,B
276,206,2,Fall,2004,E
277,179,6,Spring,2013,B
277,168,7,Fall,2005,D
277,59,2,Spring,2011,A
277,221,6,Spring,2002,C
278,113,1,Fall,2014,D
278,66,5,Fall,2007,A
278,91,2,Fall,2001,A
278,152,4,Spring,2009,A
279,195,2,Spring,2016,B
279,94,7,Spring,2003,C
279,41,2,Fall,2011,D
279,59,8,Spring,2011,F
279,8,3,Fall,2004,B
279,102,9,Spring,2003,E
280,74,8,Fall,2014,D
280,137,1,Spring,2007,E
280,98,8,Fall,2008,F
280,246,9,Fall,2002,E
280,74,4,Spring,2005,A
281,127,5,Fall,2006,B
281,7,4,Fall,2010,E
281,222,8,Fall,2015,A
281,224,3,Fall,2006,C
281,241,1,Spring,2010,D
281,140,8,Spring,2014,A
282,35,6,Spring,2010,C
282,187,4,Spring,2006,D
282,67,8,Spring,2014,B
283,41,8,Spring,2010,A
283,213,4,Spring,2011,D
283,83,3,Spring,2008,F
283,66,2,Spring,2006,E
283,183,6,Fall,2011,E
283,137,9,Spring,2015,A
283,126,5,Spring,2002,F
284,140,1,Spring,2013,B
284,11,3,Spring,2005,B
284,246,3,Fall,2012,E
284,244,10,Spring,2014,F
284,89,2,Spring,2004,D
284,209,2,Fall,2000,D
284,4,2,Fall,2012,C
285,81,6,Spring,2012,C
285,104,2,Spring,2005,D
286,97,5,Spring,2014,A
287,98,5,Fall,2001,F
287,35,8,Spring,2015,F
287,178,3,Spring,2001,F
287,103,2,Spring,2014,B
288,156,2,Fall,2004,C
288,77,2,Spring,2002,D
288,74,9,Spring,2013,B
289,127,3,Fall,2011,E
289,137,6,Fall,2011,D
289,209,8,Fall,2002,F
289,112,3,Spring,2004,E
289,2,5,Fall,2001,A
290,33,2,Fall,2005,E
290,185,8,Spring,2015,B
290,229,2,Spring,2010,F
291,216,3,Spring,2015,D
291,200,6,Spring,2001,A
291,121,7,Spring,2013,F
292,50,5,Spring,2006,D
292,14,1,Spring,2000,D
292,158,3,Fall,2001,D
293,52,2,Spring,2014,B
293,46,6,Fall,2004,C
294,222,6,Spring,2011,B
294,217,3,Spring,2014,D
295,228,4,Spring,2016,A
295,181,5,Spring,2007,C
295,78,2,Fall,2007,F
295,59,7,Fall,2016,C
296,186,8,Spring,2016,A
296,6,2,Spring,2013,A
296,136,4,Fall,2012,C
297,215,4,Spring,2004,B
297,208,6,Spring,2010,E
297,148,6,Fall,2008,D
297,34,5,Spring,2009,D
297,145,5,Spring,2008,E
297,92,2,Fall,2009,B
298,111,4,Fall,2010,A
298,229,7,Spring,2006,F
298,65,3,Fall,2006,A
298,110,4,Spring,2005,C
299,202,2,Fall,2007,B
300,207,2,Spring,2010,D
301,95,2,Fall,2008,C
301,30,2,Fall,2007,E
301,97,3,Fall,2014,B
302,91,3,Fall,2011,C
302,188,2,Fall,2000,B
303,190,9,Fall,2011,A
303,196,3,Spring,2015,A
303,126,1,Fall,2006,D
303,152,7,Fall,2001,E
303,168,4,Fall,2016,F
303,116,1,Spring,2011,D
304,172,8,Fall,2004,C
304,176,5,Fall,2013,B
304,81,1,Fall,2008,E
304,229,5,Spring,2010,A
304,236,1,Spring,2012,E
304,202,4,Spring,2000,D
305,159,3,Fall,2005,A
305,30,1,Spring,2005,F
305,168,5,Fall,2005,F
305,203,1,Spring,2010,A
305,113,4,Fall,2008,E
306,70,1,Fall,2003,A
307,109,2,Fall,2015,F
307,41,7,Spring,2006,E
307,35,1,Spring,2014,E
307,132,7,Fall,2012,B
307,102,1,Spring,2008,C
307,154,1,Fall,2007,D
308,5,2,Fall,2005,A
308,145,2,Spring,2015,F
309,204,2,Fall,2013,A
309,199,2,Fall,2007,A
310,132,8,Spring,2012,B
310,235,4,Fall,2011,D
310,120,1,Fall,2016,B
311,176,2,Fall,2003,C
312,130,1,Fall,2007,F
312,204,1,Spring,2016,A
312,62,1,Fall,2014,A
312,83,5,Spring,2015,C
312,48,1,Spring,2011,B
312,96,7,Spring,2012,A
312,27,1,Fall,2006,D
313,224,4,Spring,2008,A
314,2,6,Spring,2001,E
314,60,1,Spring,2004,B
314,99,6,Spring,2008,B
314,26,1,Spring,2003,F
314,168,3,Fall,2006,A
314,161,1,Spring,2014,E
315,96,5,Fall,2010,D
315,60,5,Spring,2011,C
315,60,9,Fall,2008,E
315,191,8,Spring,2006,C
316,56,3,Fall,2014,E
316,173,9,Spring,2007,D
316,93,2,Fall,2009,E
316,14,4,Spring,2000,D
316,222,3,Spring,2015,D
316,223,6,Fall,2010,D
316,176,3,Fall,2005,D
317,18,6,Fall,2000,B
317,8,2,Fall,2012,F
317,123,5,Spring,2003,C
317,60,8,Spring,2003,B
317,200,3,Fall,2003,C
317,86,5,Spring,2015,C
317,209,6,Spring,2016,E
318,179,2,Spring,2014,C
319,122,4,Fall,2003,F
319,120,4,Fall,2011,A
319,57,2,Spring,2014,C
320,164,3,Fall,2009,C
320,165,2,Spring,2004,C
320,23,5,Fall,2005,A
320,243,3,Spring,2014,F
320,229,1,Spring,2015,D
320,59,3,Spring,2006,A
320,220,1,Spring,2000,A
321,132,4,Spring,2009,A
321,136,5,Spring,2008,C
322,129,3,Spring,2016,C
322,91,4,Spring,2005,B
322,225,3,Fall,2013,A
322,134,7,Fall,2009,C
323,123,4,Fall,2000,B
323,165,4,Fall,2008,A
323,114,3,Spring,2006,F
324,99,4,Fall,2000,E
324,6,5,Fall,2009,A
324,96,6,Fall,2015,F
325,213,1,Spring,2005,C
326,149,6,Fall,2002,B
326,35,2,Spring,2005,C
326,60,2,Spring,2005,E
326,147,3,Fall,2010,E
326,69,1,Spring,2016,D
327,58,2,Fall,2002,A
327,69,3,Spring,2012,F
327,226,5,Fall,2008,C
327,77,4,Fall,2013,A
327,246,7,Fall,2014,F
328,122,5,Spring,2007,A
328,235,2,Spring,2000,B
328,75,1,Spring,2006,F
328,60,6,Fall,2001,C
328,43,2,Fall,2001,A
328,152,6,Spring,2014,A
328,92,5,Spring,2007,C
329,138,2,Fall,2000,F
329,208,7,Spring,2007,B
329,126,8,Spring,2016,C
330,203,4,Spring,2000,D
330,222,2,Fall,2001,B
331,224,5,Fall,2006,E
331,30,4,Spring,2011,A
331,106,6,Spring,2000,A
331,90,10,Spring,2007,F
332,24,3,Spring,2004,F
332,208,8,Spring,2016,D
332,77,1,Fall,2015,D
332,88,2,Fall,2012,F
333,163,1,Fall,2015,A
334,46,4,Spring,2008,F
334,132,3,Fall,2013,E
335,65,10,Spring,2012,B
335,191,7,Spring,2011,D
335,173,1,Spring,2014,E
335,147,2,Fall,2003,D
335,170,1,Fall,2002,A
335,136,8,Fall,2001,F
336,149,5,Spring,2002,C
336,148,4,Spring,2013,D
336,106,3,Spring,2011,A
336,118,1,Spring,2011,B
336,247,3,Fall,2000,E
336,63,1,Fall,2008,D
337,163,4,Spring,2012,C
337,226,1,Fall,2009,A
337,36,1,Fall,2012,A
337,28,2,Fall,2015,A
337,105,5,Spring,2009,A
338,69,5,Spring,2010,A
338,91,1,Fall,2012,C
338,190,4,Fall,2000,E
338,150,1,Spring,2015,C
339,73,2,Spring,2013,B
339,1,1,Spring,2002,D
339,218,9,Fall,2010,F
339,190,3,Spring,2016,C
339,148,2,Fall,2002,F
339,152,3,Fall,2007,A
339,158,1,Fall,2013,B
340,31,3,Spring,2003,C
340,12,5,Spring,2013,A
340,223,7,Fall,2002,A
340,72,3,Spring,2004,F
340,67,4,Fall,2003,C
341,109,3,Fall,2012,F
341,241,2,Fall,2009,E
341,99,3,Spring,2001,A
342,101,5,Spring,2015,A
342,135,8,Spring,2003,A
342,115,2,Fall,2012,C
343,226,2,Spring,2005,B
343,12,1,Fall,2015,A
343,135,5,Fall,2015,E
343,180,7,Fall,2003,C
343,230,6,Spring,2009,D
344,34,2,Spring,2014,A
344,107,3,Spring,2014,A
344,189,2,Fall,2001,A
344,237,3,Fall,2010,E
345,105,4,Fall,2011,E
345,168,2,Fall,2005,A
345,172,7,Spring,2010,D
345,212,5,Fall,2014,F
345,123,6,Spring,2002,D
346,39,6,Spring,2006,F
346,146,6,Fall,2012,E
347,163,6,Spring,2009,D
347,28,1,Spring,2012,D
348,187,3,Fall,2009,E
348,250,6,Fall,2009,B
348,245,5,Fall,2005,F
348,42,4,Spring,2015,E
348,223,3,Fall,2008,C
348,62,4,Spring,2009,A
348,16,8,Fall,2015,E
349,200,4,Fall,2013,D
349,32,3,Spring,2016,F
349,7,10,Spring,2014,B
349,98,9,Fall,2014,D
349,111,3,Fall,2003,D
350,131,6,Spring,2003,C
350,221,4,Fall,2011,A
351,56,2,Spring,2014,D
351,65,1,Spring,2008,E
351,87,4,Spring,2006,A
351,163,6,Spring,2009,D
352,212,2,Fall,2016,E
352,81,8,Spring,2006,B
352,145,5,Spring,2008,E
352,178,2,Fall,2005,B
352,145,9,Fall,2012,F
352,66,6,Fall,2004,E
352,107,2,Fall,2013,C
353,66,8,Fall,2015,E
353,19,4,Spring,2010,A
353,85,6,Spring,2003,D
353,212,6,Fall,2001,F
354,153,2,Spring,2009,B
354,168,1,Spring,2003,A
354,60,8,Spring,2003,F
354,41,2,Fall,2011,F
355,129,2,Spring,2004,B
356,129,5,Spring,2015,E
356,207,1,Fall,2008,B
357,103,3,Fall,2000,F
357,95,4,Spring,2003,A
357,136,10,Fall,2008,B
357,38,1,Fall,2016,B
357,211,6,Fall,2004,A
358,156,6,Fall,2007,A
358,159,1,Spring,2011,F
358,222,8,Fall,2015,E
358,168,1,Spring,2003,B
359,132,7,Fall,2012,E
359,126,8,Spring,2016,C
359,200,6,Spring,2001,B
359,75,1,Spring,2006,E
359,191,1,Fall,2005,A
359,74,7,Fall,2013,F
359,91,2,Fall,2001,D
360,15,3,Spring,2006,C
361,87,5,Spring,2000,B
361,232,1,Fall,2005,C
361,64,7,Fall,2001,B
361,176,8,Fall,2011,F
361,227,3,Fall,2012,C
361,218,4,Fall,2003,E
362,212,6,Fall,2001,C
362,22,3,Fall,2003,F
362,132,4,Spring,2009,E
363,78,1,Spring,2007,E
363,19,5,Spring,2013,F
363,50,4,Spring,2000,D
363,145,1,Spring,2011,C
363,149,8,Fall,2011,D
363,83,4,Spring,2005,A
363,47,4,Spring,2005,C
364,90,9,Spring,2002,C
364,232,2,Spring,2001,E
364,58,7,Spring,2011,A
364,53,4,Fall,2009,E
364,245,1,Fall,2001,E
364,165,1,Fall,2014,D
365,53,3,Spring,2002,A
365,153,2,Spring,2009,F
366,61,1,Fall,2010,B
366,128,4,Fall,2012,A
367,192,1,Fall,2001,B
367,200,4,Fall,2013,F
367,45,1,Spring,2001,B
367,3,5,Fall,2007,F
368,127,4,Spring,2009,B
369,25,6,Spring,2000,C
370,65,4,Fall,2016,E
370,41,1,Spring,2000,F
370,187,8,Spring,2008,F
370,238,1,Fall,2013,B
370,241,3,Spring,2015,F
370,105,1,Spring,2014,C
371,208,1,Spring,2007,D
371,223,8,Spring,2000,E
371,172,9,Spring,2001,E
371,79,8,Fall,2000,C
371,69,2,Spring,2015,E
371,10,2,Spring,2000,B
372,51,4,Fall,2003,D
372,156,3,Spring,2015,F
373,40,3,Spring,2000,B
373,67,5,Spring,2004,C
373,82,2,Fall,2012,D
374,48,1,Spring,2011,F
374,155,4,Spring,2005,B
374,108,6,Fall,2008,D
375,222,8,Fall,2015,A
375,242,1,Spring,2009,E
375,190,6,Fall,2012,B
375,194,2,Spring,2012,C
376,180,2,Spring,2015,D
376,149,7,Spring,2010,F
376,238,1,Fall,2013,B
376,64,7,Fall,2001,D
376,77,4,Fall,2013,A
377,145,8,Spring,2016,F
378,100,6,Fall,2006,F
378,227,1,Spring,2006,C
378,139,1,Fall,2001,A
378,241,5,Spring,2015,D
378,208,5,Spring,2002,C
378,126,1,Fall,2006,B
378,59,8,Spring,2011,E
379,86,1,Spring,2000,F
379,91,1,Fall,2012,F
379,195,2,Spring,2016,A
379,107,8,Fall,2015,B
379,112,2,Spring,2001,F
379,167,1,Fall,2006,F
380,83,5,Spring,2015,A
380,156,6,Fall,2007,C
380,120,1,Fall,2016,E
381,27,2,Spring,2004,B
381,156,8,Fall,2011,E
382,173,6,Spring,2004,E
382,187,6,Spring,2011,D
382,248,5,Spring,2002,D
382,156,5,Fall,2011,E
382,114,2,Fall,2002,E
382,118,2,Spring,2011,C
383,61,1,Fall,2010,D
383,126,6,Fall,2005,D
383,224,4,Spring,2008,C
383,205,4,Spring,2002,E
384,78,4,Spring,2013,C
384,126,3,Fall,2015,C
385,94,5,Spring,2007,A
385,170,2,Fall,2013,E
385,86,2,Fall,2008,A
385,233,1,Fall,2001,D
385,173,7,Fall,2007,D
386,246,3,Fall,2012,E
386,205,5,Fall,2000,C
386,6,4,Spring,2013,D
386,3,5,Fall,2007,F
386,86,1,Spring,2000,B
387,186,8,Spring,2016,A
388,84,2,Spring,2009,E
388,176,10,Fall,2015,D
388,18,7,Fall,2013,A
389,243,7,Fall,2002,C
389,24,2,Spring,2012,B
389,145,1,Spring,2011,E
390,93,1,Spring,2007,A
390,212,3,Spring,2006,F
390,205,3,Spring,2007,B
390,2,1,Fall,2012,B
390,115,4,Spring,2000,B
390,200,1,Spring,2006,B
391,172,2,Spring,2014,D
391,66,6,Fall,2004,A
391,187,9,Spring,2004,D
391,97,9,Spring,2005,A
392,79,1,Spring,2012,A
392,130,1,Fall,2007,F
392,64,3,Spring,2004,B
393,222,3,Spring,2015,E
393,83,1,Fall,2003,A
393,200,3,Fall,2003,F
394,132,4,Spring,2009,B
394,181,2,Spring,2015,B
394,68,1,Spring,2011,B
394,46,5,Spring,2007,B
394,211,2,Spring,2010,B
394,183,5,Spring,2011,E
395,203,2,Spring,2015,C
395,82,2,Fall,2012,E
396,57,7,Fall,2005,C
396,61,1,Fall,2010,D
396,216,3,Spring,2015,B
397,68,2,Spring,2011,B
397,120,2,Spring,2015,D
397,16,8,Fall,2015,D
397,90,2,Fall,2014,D
397,64,5,Fall,2011,B
398,212,6,Fall,2001,B
398,226,5,Fall,2008,C
398,3,4,Fall,2016,F
398,132,4,Spring,2009,A
398,41,6,Fall,2006,E
398,122,7,Fall,2004,F
398,209,2,Fall,2000,A
399,136,1,Fall,2000,B
400,205,3,Spring,2007,B
401,1,2,Fall,2003,A
401,181,4,Spring,2008,C
402,173,4,Fall,2008,F
402,71,3,Fall,2007,F
402,96,10,Fall,2007,D
402,74,9,Spring,2013,F
402,11,2,Spring,2009,E
402,74,9,Spring,2013,A
403,132,1,Spring,2015,E
403,20,1,Spring,2000,E
403,112,3,Spring,2004,E
403,163,2,Fall,2000,F
403,246,9,Fall,2002,B
404,97,6,Fall,2015,E
404,142,1,Fall,2013,D
404,187,3,Fall,2009,A
404,104,1,Fall,2007,A
404,139,6,Spring,2014,B
405,62,4,Spring,2009,B
405,179,4,Spring,2011,E
406,138,1,Spring,2009,D
406,144,3,Fall,2002,C
406,250,6,Fall,2009,A
406,245,6,Fall,2016,C
407,16,6,Spring,2015,D
407,150,5,Spring,2003,C
408,187,9,Spring,2004,F
408,35,7,Spring,2002,E
408,231,3,Spring,2011,D
408,120,1,Fall,2016,D
408,49,7,Fall,2009,E
408,127,3,Fall,2011,C
408,237,5,Fall,2016,C
409,134,1,Fall,2005,C
409,97,4,Spring,2006,A
409,59,5,Fall,2008,A
409,90,4,Spring,2014,F
409,223,4,Fall,2009,A
409,135,8,Spring,2003,A
410,216,9,Fall,2001,C
410,148,6,Fall,2008,D
411,243,2,Fall,2006,E
412,101,5,Spring,2015,E
412,222,3,Spring,2015,D
412,83,8,Spring,2002,C
412,233,1,Fall,2001,E
412,241,3,Spring,2015,A
412,114,1,Spring,2004,C
413,85,5,Spring,2007,F
413,225,1,Spring,2013,A
413,35,5,Fall,2012,F
414,134,7,Fall,2009,E
414,11,2,Spring,2009,C
414,219,6,Spring,2012,D
414,145,9,Fall,2012,E
414,161,4,Spring,2013,D
415,212,9,Fall,2016,F
415,103,6,Spring,2000,D
415,127,1,Spring,2011,E
415,50,1,Fall,2010,C
416,44,5,Fall,2000,A
416,23,5,Fall,2005,E
416,57,4,Fall,2011,C
416,37,1,Fall,2016,B
416,90,8,Fall,2008,A
417,197,1,Fall,2007,B
417,94,4,Fall,2005,A
417,249,7,Spring,2007,C
417,131,4,Spring,2006,A
417,100,4,Spring,2002,C
418,164,2,Spring,2011,A
419,83,5,Spring,2015,D
419,243,2,Fall,2006,D
420,241,8,Fall,2012,D
420,200,3,Fall,2003,A
420,153,3,Spring,2002,B
420,246,9,Fall,2002,B
420,92,3,Spring,2000,A
421,237,5,Fall,2016,E
421,84,2,Spring,2009,C
421,74,6,Spring,2005,A
421,10,1,Fall,2006,F
421,206,5,Spring,2009,D
421,124,1,Spring,2016,F
422,173,4,Fall,2008,A
422,203,2,Spring,2015,F
422,62,3,Spring,2003,E
422,64,6,Spring,2007,F
422,104,1,Fall,2007,C
422,176,8,Fall,2011,F
422,191,3,Fall,2010,C
423,27,2,Spring,2004,F
424,42,6,Fall,2001,F
425,173,2,Fall,2015,A
425,249,5,Spring,2004,B
425,234,2,Fall,2011,C
425,89,1,Spring,2005,E
425,18,1,Spring,2005,F
425,145,9,Fall,2012,A
425,191,7,Spring,2011,E
426,133,1,Fall,2015,D
426,155,3,Spring,2005,A
426,24,4,Spring,2007,C
426,183,6,Fall,2011,B
427,128,3,Spring,2006,F
428,103,4,Fall,2005,B
428,121,4,Spring,2009,B
428,65,7,Spring,2007,C
429,206,7,Spring,2008,C
429,183,5,Spring,2011,E
429,39,7,Spring,2016,C
429,243,3,Spring,2014,F
429,229,6,Spring,2000,D
429,106,3,Spring,2011,D
429,11,1,Spring,2009,E
430,111,1,Fall,2006,F
431,213,5,Spring,2015,B
431,188,2,Fall,2000,E
432,250,8,Fall,2016,E
432,90,10,Spring,2007,E
433,101,4,Spring,2008,D
433,216,7,Fall,2009,B
433,226,4,Fall,2010,A
433,119,4,Fall,2010,A
434,91,2,Fall,2001,D
434,108,3,Fall,2015,F
434,94,7,Spring,2003,E
434,134,3,Spring,2016,D
434,47,4,Spring,2005,C
435,98,7,Fall,2008,B
435,137,10,Spring,2001,E
435,47,4,Spring,2005,F
435,33,6,Fall,2003,D
436,180,3,Fall,2005,C
436,57,8,Spring,2016,E
436,33,2,Fall,2005,C
436,92,4,Spring,2016,A
436,112,2,Spring,2001,B
436,2,2,Fall,2007,E
436,101,2,Fall,2007,B
437,102,7,Fall,2000,A
437,2,3,Spring,2001,E
437,78,1,Spring,2007,F
438,23,3,Spring,2013,A
439,229,9,Fall,2009,F
439,132,4,Spring,2009,E
440,212,1,Fall,2001,A
440,119,1,Spring,2007,B
440,203,4,Spring,2000,A
440,155,2,Fall,2000,E
440,55,3,Spring,2003,E
440,105,1,Spring,2014,A
441,137,5,Spring,2000,F
441,190,2,Spring,2005,E
441,181,1,Fall,2004,F
441,133,3,Fall,2008,E
441,250,6,Fall,2009,A
441,158,2,Fall,2007,C
442,186,2,Spring,2012,E
442,172,7,Spring,2010,E
442,135,1,Fall,2014,A
442,156,4,Fall,2015,A
443,156,7,Spring,2004,D
443,59,6,Fall,2014,B
443,230,3,Fall,2009,F
443,152,6,Spring,2014,A
443,65,6,Spring,2003,C
443,2,2,Fall,2007,F
443,206,1,Spring,2002,C
444,44,6,Spring,2016,C
444,165,1,Fall,2014,F
444,12,5,Spring,2013,C
445,79,1,Spring,2012,A
445,209,9,Spring,2005,C
445,130,1,Fall,2007,A
446,140,10,Spring,2015,B
446,235,5,Spring,2006,B
446,106,6,Spring,2000,D
446,224,4,Spring,2008,A
446,51,9,Spring,2012,C
447,137,2,Fall,2005,D
447,25,4,Fall,2005,E
447,189,2,Fall,2001,B
447,74,6,Spring,2005,A
447,109,1,Fall,2015,F
447,123,2,Fall,2007,B
448,144,5,Fall,2006,C
448,239,1,Fall,2003,D
448,225,9,Spring,2009,D
448,95,1,Spring,2010,C
448,159,1,Spring,2011,D
448,126,1,Fall,2006,C
449,163,4,Spring,2012,E
449,223,5,Spring,2003,C
449,144,8,Fall,2009,C
449,183,7,Fall,2014,F
449,217,1,Fall,2015,A
449,223,4,Fall,2009,D
449,74,3,Fall,2014,B
450,56,3,Fall,2014,B
450,7,6,Spring,2005,F
450,212,1,Fall,2001,E
450,67,2,Spring,2011,F
450,127,4,Spring,2009,E
450,244,10,Spring,2014,F
451,178,2,Fall,2005,F
451,206,5,Spring,2009,C
451,227,1,Spring,2006,B
451,81,2,Fall,2005,B
451,171,2,Fall,2013,D
451,122,6,Fall,2016,A
451,159,5,Fall,2013,D
452,187,9,Spring,2004,A
452,149,1,Fall,2016,B
452,128,3,Spring,2006,F
452,67,1,Fall,2014,F
452,200,7,Fall,2016,B
452,111,1,Fall,2006,C
453,2,7,Spring,2008,F
453,144,5,Fall,2006,D
453,187,6,Spring,2011,C
454,12,5,Spring,2013,B
454,69,3,Spring,2012,C
454,229,1,Spring,2015,C
454,67,1,Fall,2014,D
455,171,3,Spring,2006,C
455,156,9,Fall,2014,F
455,118,1,Spring,2011,B
455,113,4,Fall,2008,F
455,95,5,Spring,2004,D
455,138,6,Fall,2014,A
456,202,2,Fall,2007,C
456,209,8,Fall,2002,C
456,173,6,Spring,2004,D
456,206,5,Spring,2009,D
456,77,4,Fall,2013,A
456,64,6,Spring,2007,B
456,4,2,Fall,2012,F
457,226,5,Fall,2008,C
457,226,3,Spring,2005,D
457,86,3,Spring,2007,F
457,120,6,Fall,2002,D
457,209,2,Fall,2000,C
457,28,1,Spring,2012,F
458,179,5,Spring,2010,F
458,3,1,Fall,2016,E
458,99,3,Spring,2001,B
459,105,4,Fall,2011,D
459,97,5,Spring,2014,B
460,55,2,Fall,2002,A
460,41,1,Spring,2000,A
460,205,7,Spring,2000,E
461,40,1,Spring,2002,A
461,89,1,Spring,2005,C
461,94,7,Spring,2003,B
461,180,3,Fall,2005,F
461,250,4,Spring,2001,A
461,168,4,Fall,2016,B
461,187,4,Spring,2006,F
462,131,4,Spring,2006,D
462,139,6,Spring,2014,B
463,43,2,Fall,2001,C
463,41,6,Fall,2006,A
463,218,2,Fall,2013,A
463,12,4,Fall,2003,D
463,45,2,Spring,2002,D
463,97,3,Fall,2014,D
463,214,2,Spring,2010,B
464,7,10,Spring,2014,B
464,34,1,Spring,2007,D
465,92,9,Spring,2012,E
465,3,3,Spring,2001,F
466,110,2,Fall,2015,A
466,209,3,Spring,2013,A
467,168,4,Fall,2016,C
467,64,4,Spring,2000,E
467,71,7,Fall,2013,B
467,249,7,Spring,2007,E
468,180,5,Fall,2014,B
468,213,2,Fall,2000,D
468,57,3,Fall,2006,C
468,114,2,Fall,2002,D
468,79,3,Spring,2000,C
468,185,1,Spring,2002,E
468,7,8,Fall,2012,D
469,16,4,Fall,2002,D
469,47,3,Fall,2012,F
469,110,3,Fall,2002,D
469,218,7,Spring,2014,C
469,185,9,Fall,2004,C
469,9,2,Spring,2012,D
469,18,5,Spring,2011,F
470,106,1,Spring,2014,F
470,51,2,Fall,2003,C
470,57,8,Spring,2016,E
471,159,6,Fall,2014,E
471,148,6,Fall,2008,F
472,42,2,Fall,2008,A
472,107,3,Spring,2014,F
472,205,3,Spring,2007,C
473,205,7,Spring,2000,E
474,211,5,Fall,2010,C
474,117,1,Spring,2002,A
474,126,7,Spring,2015,F
474,85,5,Spring,2007,B
474,106,3,Spring,2011,A
475,95,2,Fall,2008,D
475,146,4,Spring,2007,A
475,213,3,Spring,2003,A
476,33,4,Spring,2006,C
476,78,1,Spring,2007,A
